model,group_feature,metric,groups_considered,min_value,max_value,absolute_gap,min_max_ratio,worst_group,best_group
logistic_regression_balanced,priority,pr_auc,5,0.3255566758693181,0.7707692307692307,0.44521255489991257,0.4223789207885365,Critical,Blocker
logistic_regression_balanced,project_key,precision,9,0.19801980198019803,0.4520547945205479,0.2540349925403499,0.4380438043804381,SPFE,PLVS
logistic_regression_balanced,project_key,recall,9,0.9090909090909091,1.0,0.09090909090909094,0.9090909090909091,SPFE,PLVS
logistic_regression_balanced,project_key,f1,9,0.3252032520325203,0.6226415094339622,0.2974382574014419,0.5222961320522296,SPFE,PLVS
logistic_regression_balanced,project_key,fpr,9,0.7843137254901961,1.0,0.21568627450980393,0.7843137254901961,PLVS,SAL
logistic_regression_balanced,project_key,fnr,9,0.0,0.09090909090909091,0.09090909090909091,0.0,PLVS,SPFE
logistic_regression_balanced,project_key,positive_rate_predicted,9,0.8416666666666667,1.0,0.15833333333333333,0.8416666666666667,SPFE,SAL
logistic_regression_balanced,project_key,brier_score,9,0.1881577132562192,0.32836903457243094,0.14021132131621175,0.573006871677834,UPM,SELENIUM
logistic_regression_balanced,project_key,ece,9,0.17395989749294793,0.3285879650745187,0.15462806758157077,0.5294165215500102,PLVS,REFAPP
logistic_regression_balanced,project_key,roc_auc,9,0.5098814229249011,0.8354129530600118,0.3255315301351107,0.6103345908837899,SVN,PLVS
logistic_regression_balanced,project_key,pr_auc,9,0.2546891152546741,0.7151665388077346,0.46047742355306054,0.35612560352623646,REFAPP,PLVS
logistic_regression_balanced,status,precision,2,0.2787433155080214,0.3113207547169811,0.032577439208959724,0.8953573164803111,Closed,Resolved
logistic_regression_balanced,status,recall,2,0.868421052631579,0.9697674418604652,0.10134638922888617,0.8954941310109807,Resolved,Closed
logistic_regression_balanced,status,f1,2,0.43302180685358255,0.4583333333333333,0.025311526479750768,0.9447748513169074,Closed,Resolved
logistic_regression_balanced,status,fpr,2,0.6239316239316239,0.8536392405063291,0.22970761657470518,0.7309078523165641,Resolved,Closed
logistic_regression_balanced,status,fnr,2,0.030232558139534883,0.13157894736842105,0.10134638922888617,0.22976744186046513,Closed,Resolved
logistic_regression_balanced,status,positive_rate_predicted,2,0.6838709677419355,0.8831168831168831,0.19924591537494762,0.7743833017077799,Resolved,Closed
logistic_regression_balanced,status,brier_score,2,0.1984153063843783,0.21891051757159763,0.020495211187219337,0.9063763065631778,Resolved,Closed
logistic_regression_balanced,status,ece,2,0.16761624512598086,0.21554505803651522,0.04792881291053436,0.777639008070346,Resolved,Closed
logistic_regression_balanced,status,roc_auc,2,0.6981556455240666,0.7102323741536649,0.012076728629598299,0.9829960882253652,Resolved,Closed
logistic_regression_balanced,status,pr_auc,2,0.42130817160083717,0.43202881078205735,0.010720639181220182,0.9751853605276608,Resolved,Closed
mlp_classifier,created_month,precision,12,0.2714285714285714,0.5217391304347826,0.2503105590062112,0.5202380952380952,3,7
mlp_classifier,created_month,recall,12,0.5757575757575758,0.8125,0.2367424242424242,0.7086247086247087,3,4
mlp_classifier,created_month,f1,12,0.36893203883495146,0.6114649681528662,0.24253292931791476,0.6033576051779935,3,7
mlp_classifier,created_month,fpr,12,0.3,0.4444444444444444,0.14444444444444443,0.675,5,8
mlp_classifier,created_month,fnr,12,0.1875,0.42424242424242425,0.23674242424242425,0.4419642857142857,4,3
mlp_classifier,created_month,positive_rate_predicted,12,0.38095238095238093,0.5284552845528455,0.14750290360046459,0.7208791208791209,5,10
mlp_classifier,created_month,brier_score,12,0.1443160954088892,0.19314848360238102,0.04883238819349181,0.7471769527633515,5,7
mlp_classifier,created_month,ece,12,0.04173733165076081,0.13426931059891167,0.09253197894815086,0.310847888207591,1,10
mlp_classifier,created_month,roc_auc,12,0.6631393298059964,0.7718253968253967,0.10868606701940031,0.8591830905455584,8,4
mlp_classifier,created_month,pr_auc,12,0.3633866328596792,0.6697839681442088,0.3063973352845296,0.5425430439407587,3,7
mlp_classifier,created_year,precision,11,0.16666666666666666,0.5405405405405406,0.37387387387387394,0.3083333333333333,2021,2009
mlp_classifier,created_year,recall,11,0.2222222222222222,0.9230769230769231,0.7008547008547009,0.24074074074074073,2021,2008
mlp_classifier,created_year,f1,11,0.19047619047619047,0.6153846153846154,0.42490842490842495,0.3095238095238095,2021,2009
mlp_classifier,created_year,fpr,11,0.125,0.6379310344827587,0.5129310344827587,0.19594594594594594,2021,2014
mlp_classifier,created_year,fnr,11,0.07692307692307693,0.7777777777777778,0.7008547008547008,0.09890109890109891,2008,2021
mlp_classifier,created_year,positive_rate_predicted,11,0.1348314606741573,0.7272727272727273,0.59244126659857,0.18539325842696627,2021,2014
mlp_classifier,created_year,brier_score,11,0.1031234030226356,0.2264993951131925,0.1233759920905569,0.455292178467408,2021,2015
mlp_classifier,created_year,ece,11,0.05277227284843094,0.16711630007394604,0.1143440272255151,0.3157817210235036,2010,2016
mlp_classifier,created_year,roc_auc,11,0.6033057851239669,0.7770935960591133,0.1737878109351464,0.7763618027268798,2020,2009
mlp_classifier,created_year,pr_auc,11,0.193811457783089,0.6474542912306451,0.4536428334475561,0.2993438462114491,2021,2014
mlp_classifier,has_description,precision,2,0.2988505747126437,0.40612516644474034,0.10727459173209664,0.7358583003580178,0,1
mlp_classifier,has_description,recall,2,0.3611111111111111,0.7682619647355163,0.40715085362440523,0.47003642987249544,0,1
mlp_classifier,has_description,f1,2,0.3270440251572327,0.5313588850174216,0.20431485986018888,0.6154861325909887,0,1
mlp_classifier,has_description,fpr,2,0.14523809523809525,0.45233265720081134,0.3070945619627161,0.32108691010036305,0,1
mlp_classifier,has_description,fnr,2,0.23173803526448364,0.6388888888888888,0.4071508536244052,0.36272040302267006,1,0
mlp_classifier,has_description,positive_rate_predicted,2,0.17682926829268292,0.5430224150397687,0.36619314674708575,0.32563898541781683,0,1
mlp_classifier,has_description,brier_score,2,0.11945216420472378,0.18543891854558067,0.06598675434085689,0.64415908559865,0,1
mlp_classifier,has_description,ece,2,0.03624846594324937,0.04605126714979607,0.009802801206546703,0.7871328670574895,0,1
mlp_classifier,has_description,roc_auc,2,0.6810681216931217,0.7124733677019839,0.03140524600886219,0.9559208141208746,0,1
mlp_classifier,has_description,pr_auc,2,0.29255868020596504,0.47056954096400094,0.1780108607580359,0.6217118932233356,0,1
mlp_classifier,issuetype,precision,6,0.0,0.5,0.5,0.0,Sub-task,Story
mlp_classifier,issuetype,recall,6,0.0,0.9047619047619048,0.9047619047619048,0.0,Sub-task,Improvement
mlp_classifier,issuetype,f1,6,0.0,0.6096256684491979,0.6096256684491979,0.0,Sub-task,Improvement
mlp_classifier,issuetype,fpr,6,0.042682926829268296,0.6261682242990654,0.583485297469797,0.06816527120495086,Sub-task,Improvement
mlp_classifier,issuetype,fnr,6,0.09523809523809523,1.0,0.9047619047619048,0.09523809523809523,Improvement,Sub-task
mlp_classifier,issuetype,positive_rate_predicted,6,0.04046242774566474,0.7294117647058823,0.6889493369602175,0.05547268319970166,Sub-task,Improvement
mlp_classifier,issuetype,brier_score,6,0.053798464025772465,0.250067829645517,0.19626936561974453,0.21513548584811704,Sub-task,New Feature
mlp_classifier,issuetype,ece,6,0.04015774557881777,0.1721756213382959,0.13201787575947813,0.23323711723342422,Sub-task,New Feature
mlp_classifier,issuetype,roc_auc,6,0.5715384615384616,0.8143133462282399,0.24277488468977837,0.7018655216517449,New Feature,Story
mlp_classifier,issuetype,pr_auc,6,0.08511234341634032,0.711074978096286,0.6259626346799456,0.11969531489380483,Sub-task,Story
mlp_classifier,priority,precision,5,0.25806451612903225,0.8,0.5419354838709678,0.3225806451612903,Critical,Blocker
mlp_classifier,priority,recall,5,0.34782608695652173,0.9326923076923077,0.584866220735786,0.3729269385925594,Critical,Minor
mlp_classifier,priority,f1,5,0.2962962962962963,0.7272727272727273,0.430976430976431,0.4074074074074074,Critical,Blocker
mlp_classifier,priority,fpr,5,0.023809523809523808,0.7777777777777778,0.753968253968254,0.030612244897959183,Blocker,Trivial
mlp_classifier,priority,fnr,5,0.0673076923076923,0.6521739130434783,0.584866220735786,0.1032051282051282,Minor,Critical
mlp_classifier,priority,positive_rate_predicted,5,0.10416666666666667,0.8292682926829268,0.7251016260162602,0.12561274509803924,Blocker,Trivial
mlp_classifier,priority,brier_score,5,0.059990409528680955,0.2379339005607527,0.17794349103207174,0.2521305681422364,Blocker,Trivial
mlp_classifier,priority,ece,5,0.038201063675179434,0.11396779844925758,0.07576673477407815,0.3351917313045919,Major,Trivial
mlp_classifier,priority,roc_auc,5,0.5582010582010583,0.8492063492063492,0.29100529100529093,0.6573208722741434,Trivial,Blocker
mlp_classifier,priority,pr_auc,5,0.30594900087154686,0.7429824561403507,0.4370334552688039,0.4117849598507243,Critical,Blocker
mlp_classifier,project_key,precision,9,0.25925925925925924,0.6530612244897959,0.3938019652305366,0.39699074074074076,REFAPP,PLVS
mlp_classifier,project_key,recall,9,0.45454545454545453,1.0,0.5454545454545454,0.45454545454545453,SPFE,SELENIUM
mlp_classifier,project_key,f1,9,0.3783783783783784,0.7804878048780488,0.4021094264996704,0.4847972972972973,REFAPP,PLVS
mlp_classifier,project_key,fpr,9,0.1836734693877551,0.84375,0.6600765306122449,0.217687074829932,SPFE,SAL
mlp_classifier,project_key,fnr,9,0.0,0.5454545454545454,0.5454545454545454,0.0,SELENIUM,SPFE
mlp_classifier,project_key,positive_rate_predicted,9,0.23333333333333334,0.8888888888888888,0.6555555555555554,0.2625,SPFE,SAL
mlp_classifier,project_key,brier_score,9,0.13563631025898054,0.25549647692850175,0.1198601666695212,0.5308735051440144,PLVS,SAL
mlp_classifier,project_key,ece,9,0.030619272634141072,0.20057844203211062,0.16995916939796954,0.1526548532530691,UPM,SAL
mlp_classifier,project_key,roc_auc,9,0.5340909090909091,0.8722519310754605,0.33816102198455145,0.6123126702997275,SAL,PLVS
mlp_classifier,project_key,pr_auc,9,0.27109284537600215,0.6901780536090399,0.4190852082330378,0.39278682357171285,REFAPP,PLVS
mlp_classifier,status,precision,2,0.39295039164490864,0.43478260869565216,0.041832217050743525,0.9037859007832899,Closed,Resolved
mlp_classifier,status,recall,2,0.7,0.7894736842105263,0.08947368421052637,0.8866666666666666,Closed,Resolved
mlp_classifier,status,f1,2,0.5033444816053512,0.5607476635514018,0.05740318194605065,0.8976309921962097,Closed,Resolved
mlp_classifier,status,fpr,2,0.3333333333333333,0.36787974683544306,0.03454641350210974,0.9060931899641577,Resolved,Closed
mlp_classifier,status,fnr,2,0.21052631578947367,0.3,0.08947368421052632,0.7017543859649122,Resolved,Closed
mlp_classifier,status,positive_rate_predicted,2,0.44516129032258067,0.45218417945690675,0.007022889134326082,0.9844689631938011,Resolved,Closed
mlp_classifier,status,brier_score,2,0.15585932645719464,0.16972332968460005,0.013864003227405414,0.9183140982847252,Resolved,Closed
mlp_classifier,status,ece,2,0.03591134370027706,0.05556471874511697,0.01965337504483991,0.64629758795338,Closed,Resolved
mlp_classifier,status,roc_auc,2,0.7192624006476301,0.7663067926225821,0.047044391974951916,0.9386089325739254,Closed,Resolved
mlp_classifier,status,pr_auc,2,0.4568325013572601,0.5052808689209675,0.04844836756370735,0.9041159668934837,Closed,Resolved
random_forest,created_month,precision,12,0.3230769230769231,0.5555555555555556,0.23247863247863249,0.5815384615384616,9,7
random_forest,created_month,recall,12,0.6052631578947368,0.8529411764705882,0.24767801857585137,0.7096188747731398,2,10
random_forest,created_month,f1,12,0.4329896907216495,0.6451612903225806,0.21217159960093113,0.6711340206185568,9,7
random_forest,created_month,fpr,12,0.22666666666666666,0.4044943820224719,0.17782771535580524,0.5603703703703704,5,10
random_forest,created_month,fnr,12,0.14705882352941177,0.39473684210526316,0.2476780185758514,0.37254901960784315,10,2
random_forest,created_month,positive_rate_predicted,12,0.31216931216931215,0.5284552845528455,0.21628597238353336,0.5907203907203907,5,10
random_forest,created_month,brier_score,12,0.12427659217679528,0.1963894685960975,0.07211287641930221,0.6328068050959877,3,7
random_forest,created_month,ece,12,0.04373327066826208,0.1327574260775025,0.08902415540924041,0.32942240566438086,1,7
random_forest,created_month,roc_auc,12,0.6676065162907268,0.8311302048909451,0.16352368860021838,0.8032514188054629,2,10
random_forest,created_month,pr_auc,12,0.41116659110950027,0.7396407978539677,0.3284742067444675,0.5559003671815838,2,10
random_forest,created_year,precision,11,0.2962962962962963,0.5777777777777777,0.28148148148148144,0.5128205128205129,2010,2009
random_forest,created_year,recall,11,0.3333333333333333,0.9285714285714286,0.5952380952380953,0.3589743589743589,2021,2009
random_forest,created_year,f1,11,0.3380281690140845,0.7123287671232876,0.37430059810920313,0.4745395449620802,2010,2009
random_forest,created_year,fpr,11,0.0625,0.6724137931034483,0.6099137931034483,0.09294871794871795,2021,2014
random_forest,created_year,fnr,11,0.07142857142857142,0.6666666666666666,0.5952380952380952,0.10714285714285714,2009,2021
random_forest,created_year,positive_rate_predicted,11,0.0898876404494382,0.75,0.6601123595505618,0.1198501872659176,2021,2014
random_forest,created_year,brier_score,11,0.08562176276400883,0.19978496571732868,0.11416320295331985,0.4285695996021701,2021,2008
random_forest,created_year,ece,11,0.026921566040482466,0.15097461353971012,0.12405304749922766,0.17831849613181106,2011,2009
random_forest,created_year,roc_auc,11,0.6503496503496504,0.8620689655172413,0.2117193151675909,0.7544055944055945,2008,2009
random_forest,created_year,pr_auc,11,0.30128699646731333,0.7350551780496349,0.4337681815823216,0.4098835100607492,2021,2009
random_forest,has_description,precision,2,0.2978723404255319,0.43884892086330934,0.14097658043777744,0.6787582839204743,0,1
random_forest,has_description,recall,2,0.3888888888888889,0.7682619647355163,0.37937307584662744,0.5061930783242259,0,1
random_forest,has_description,f1,2,0.3373493975903614,0.5586080586080586,0.2212586610176972,0.6039107248666797,0,1
random_forest,has_description,fpr,2,0.15714285714285714,0.39553752535496955,0.23839466821211241,0.3972893772893773,0,1
random_forest,has_description,fnr,2,0.23173803526448364,0.6111111111111112,0.3793730758466275,0.379207694069155,1,0
random_forest,has_description,positive_rate_predicted,2,0.1910569105691057,0.502530730296457,0.31147381972735133,0.38018950693104053,0,1
random_forest,has_description,brier_score,2,0.11446397979680709,0.17342642211904194,0.058962442322234854,0.660014652889729,0,1
random_forest,has_description,ece,2,0.030871940311992502,0.032370559367203226,0.0014986190552107245,0.9537042582980795,0,1
random_forest,has_description,roc_auc,2,0.7257771164021163,0.7471732721578164,0.021396155755700086,0.971363863573561,0,1
random_forest,has_description,pr_auc,2,0.331328263992603,0.5393347995258491,0.20800653553324605,0.6143276204018117,0,1
random_forest,issuetype,precision,6,0.0,0.59375,0.59375,0.0,Sub-task,Story
random_forest,issuetype,recall,6,0.0,0.92,0.92,0.0,Sub-task,New Feature
random_forest,issuetype,f1,6,0.0,0.7037037037037037,0.7037037037037037,0.0,Sub-task,Story
random_forest,issuetype,fpr,6,0.042682926829268296,0.6346153846153846,0.5919324577861163,0.0672579453067258,Sub-task,New Feature
random_forest,issuetype,fnr,6,0.08,1.0,0.92,0.08,New Feature,Sub-task
random_forest,issuetype,positive_rate_predicted,6,0.04046242774566474,0.7272727272727273,0.6868102995270625,0.05563583815028902,Sub-task,New Feature
random_forest,issuetype,brier_score,6,0.05276962721880052,0.20585928621167943,0.1530896589928789,0.2563383376572042,Sub-task,New Feature
random_forest,issuetype,ece,6,0.028833643055705762,0.1364627757122129,0.10762913265650714,0.2112931010322785,Bug,New Feature
random_forest,issuetype,roc_auc,6,0.6592307692307693,0.8549323017408125,0.19570153251004319,0.7710911938739993,New Feature,Story
random_forest,issuetype,pr_auc,6,0.1104043937655015,0.7699782083749473,0.6595738146094459,0.14338638751674795,Sub-task,Story
random_forest,priority,precision,5,0.3931947069943289,0.6666666666666666,0.2734719596723377,0.5897920604914934,Major,Blocker
random_forest,priority,recall,5,0.5217391304347826,0.9285714285714286,0.406832298136646,0.5618729096989966,Critical,Trivial
random_forest,priority,f1,5,0.47058823529411764,0.6666666666666666,0.196078431372549,0.7058823529411765,Critical,Blocker
random_forest,priority,fpr,5,0.047619047619047616,0.6870748299319728,0.6394557823129252,0.0693069306930693,Blocker,Minor
random_forest,priority,fnr,5,0.07142857142857142,0.4782608695652174,0.406832298136646,0.14935064935064934,Trivial,Critical
random_forest,priority,positive_rate_predicted,5,0.125,0.7848605577689243,0.6598605577689243,0.15926395939086296,Blocker,Minor
random_forest,priority,brier_score,5,0.07045158066167545,0.21761111465282526,0.1471595339911498,0.3237499186292632,Blocker,Minor
random_forest,priority,ece,5,0.016046056919187427,0.1001240150127178,0.08407795809353037,0.16026182047483065,Major,Trivial
random_forest,priority,roc_auc,5,0.6481481481481481,0.8214285714285715,0.17328042328042337,0.789049919484702,Trivial,Blocker
random_forest,priority,pr_auc,5,0.42594420835983593,0.754025044722719,0.3280808363628831,0.5648939797702214,Trivial,Blocker
random_forest,project_key,precision,9,0.24,0.6530612244897959,0.4130612244897959,0.3675,REFAPP,PLVS
random_forest,project_key,recall,9,0.5740740740740741,1.0,0.42592592592592593,0.5740740740740741,STRM,SELENIUM
random_forest,project_key,f1,9,0.34285714285714286,0.7804878048780488,0.43763066202090595,0.4392857142857143,REFAPP,PLVS
random_forest,project_key,fpr,9,0.16326530612244897,1.0,0.8367346938775511,0.16326530612244897,SPFE,SELENIUM
random_forest,project_key,fnr,9,0.0,0.42592592592592593,0.42592592592592593,0.0,SELENIUM,STRM
random_forest,project_key,positive_rate_predicted,9,0.24166666666666667,1.0,0.7583333333333333,0.24166666666666667,SPFE,SELENIUM
random_forest,project_key,brier_score,9,0.11760816253922558,0.21931110989821398,0.1017029473589884,0.5362617634547084,SPFE,SAL
random_forest,project_key,ece,9,0.027966354439299693,0.20601187836442897,0.1780455239251293,0.13575117445329066,STRM,SVN
random_forest,project_key,roc_auc,9,0.5597222222222222,0.8805704099821747,0.3208481877599525,0.6356359649122807,REFAPP,PLVS
random_forest,project_key,pr_auc,9,0.27916289015709705,0.7535521829999303,0.47438929284283327,0.37046258567752416,REFAPP,PLVS
random_forest,status,precision,2,0.422316384180791,0.44,0.01768361581920902,0.9598099640472523,Closed,Resolved
random_forest,status,recall,2,0.6953488372093023,0.868421052631579,0.1730722154222767,0.8007047216349541,Closed,Resolved
random_forest,status,f1,2,0.5254833040421792,0.584070796460177,0.058587492417997766,0.8996911114661553,Closed,Resolved
random_forest,status,fpr,2,0.3235759493670886,0.358974358974359,0.035398409607270365,0.9013901446654611,Closed,Resolved
random_forest,status,fnr,2,0.13157894736842105,0.30465116279069765,0.1730722154222766,0.4319003615910004,Resolved,Closed
random_forest,status,positive_rate_predicted,2,0.4179456906729634,0.4838709677419355,0.06592527706897211,0.863754427390791,Closed,Resolved
random_forest,status,brier_score,2,0.15368771370530906,0.15999737144496176,0.0063096577396526965,0.9605639912539239,Resolved,Closed
random_forest,status,ece,2,0.02217441610097855,0.05174995680807596,0.02957554070709741,0.4284914900164336,Closed,Resolved
random_forest,status,roc_auc,2,0.7517671842802471,0.771030139451192,0.019262955170944895,0.9750165989819075,Closed,Resolved
random_forest,status,pr_auc,2,0.48577946277313316,0.5156225465111813,0.02984308373804817,0.9421222288668849,Resolved,Closed
random_forest_balanced,created_month,precision,12,0.25688073394495414,0.425531914893617,0.16865118094866288,0.6036697247706422,9,7
random_forest_balanced,created_month,recall,12,0.8421052631578947,0.9791666666666666,0.13706140350877194,0.8600223964165733,2,4
random_forest_balanced,created_month,f1,12,0.3971631205673759,0.5825242718446602,0.18536115127728425,0.6817966903073287,9,7
random_forest_balanced,created_month,fpr,12,0.5472972972972973,0.7640449438202247,0.21674764652292744,0.7163155802861685,3,10
random_forest_balanced,created_month,fnr,12,0.020833333333333332,0.15789473684210525,0.1370614035087719,0.13194444444444445,4,2
random_forest_balanced,created_month,positive_rate_predicted,12,0.6077348066298343,0.8211382113821138,0.2134034047522796,0.7401126853016793,3,10
random_forest_balanced,created_month,brier_score,12,0.1532113190995808,0.1903433655252159,0.03713204642563511,0.8049207214384574,3,9
random_forest_balanced,created_month,ece,12,0.12672143433503832,0.18691390483431655,0.06019247049927823,0.677966866335419,7,9
random_forest_balanced,created_month,roc_auc,12,0.6811821219715957,0.8265036351619298,0.14532151319033415,0.8241731711659531,2,10
random_forest_balanced,created_month,pr_auc,12,0.4022250629024282,0.6929893568185589,0.2907642939161307,0.5804202603471446,2,10
random_forest_balanced,created_year,precision,11,0.19444444444444445,0.417910447761194,0.22346600331674957,0.4652777777777778,2021,2009
random_forest_balanced,created_year,recall,11,0.7777777777777778,1.0,0.2222222222222222,0.7777777777777778,2021,2008
random_forest_balanced,created_year,f1,11,0.3111111111111111,0.5894736842105263,0.27836257309941514,0.5277777777777778,2021,2009
random_forest_balanced,created_year,fpr,11,0.3625,0.9545454545454546,0.5920454545454545,0.37976190476190474,2021,2020
random_forest_balanced,created_year,fnr,11,0.0,0.2222222222222222,0.2222222222222222,0.0,2008,2021
random_forest_balanced,created_year,positive_rate_predicted,11,0.4044943820224719,0.9696969696969697,0.5652025876744978,0.41713483146067415,2021,2020
random_forest_balanced,created_year,brier_score,11,0.10039687153637249,0.23971278622578343,0.13931591468941096,0.4188215118479726,2021,2008
random_forest_balanced,created_year,ece,11,0.08387293842404002,0.21727302019055175,0.13340008176651175,0.386025556005445,2012,2015
random_forest_balanced,created_year,roc_auc,11,0.6317016317016317,0.8663793103448276,0.23467767864319589,0.7291282515163112,2008,2009
random_forest_balanced,created_year,pr_auc,11,0.33874667058622004,0.7262161956496288,0.38746952506340876,0.46645430467603094,2010,2009
random_forest_balanced,has_description,precision,2,0.24066390041493776,0.3360142984807864,0.09535039806584863,0.7162311291604132,0,1
random_forest_balanced,has_description,recall,2,0.8055555555555556,0.947103274559194,0.14154771900363838,0.8505466903073287,0,1
random_forest_balanced,has_description,f1,2,0.3706070287539936,0.49604221635883905,0.12543518760484546,0.7471279994561892,0,1
random_forest_balanced,has_description,fpr,2,0.4357142857142857,0.7535496957403651,0.3178354100260794,0.5782157277446645,0,1
random_forest_balanced,has_description,fnr,2,0.05289672544080604,0.19444444444444445,0.1415477190036384,0.2720403022670025,1,0
random_forest_balanced,has_description,positive_rate_predicted,2,0.4898373983739837,0.8091106290672451,0.31927323069326136,0.605402253754441,0,1
random_forest_balanced,has_description,brier_score,2,0.1335003300798061,0.19224155726601458,0.05874122718620847,0.6944405360547241,0,1
random_forest_balanced,has_description,ece,2,0.1314740319395788,0.1402406872567117,0.008766655317132915,0.937488502883008,0,1
random_forest_balanced,has_description,roc_auc,2,0.7330853174603176,0.7502005405653966,0.01711522310507907,0.9771858027559138,0,1
random_forest_balanced,has_description,pr_auc,2,0.3350961267101473,0.5360540617821707,0.20095793507202342,0.6251162906891954,0,1
random_forest_balanced,issuetype,precision,6,0.0847457627118644,0.4489795918367347,0.3642338291248703,0.18875192604006163,Sub-task,Story
random_forest_balanced,issuetype,recall,6,0.5555555555555556,1.0,0.4444444444444444,0.5555555555555556,Sub-task,Story
random_forest_balanced,issuetype,f1,6,0.14705882352941177,0.6197183098591549,0.4726594863297431,0.23729946524064174,Sub-task,Story
random_forest_balanced,issuetype,fpr,6,0.32926829268292684,0.8738317757009346,0.5445634830180077,0.3768097039259163,Sub-task,Improvement
random_forest_balanced,issuetype,fnr,6,0.0,0.4444444444444444,0.4444444444444444,0.0,Story,Sub-task
random_forest_balanced,issuetype,positive_rate_predicted,6,0.34104046242774566,0.9176470588235294,0.5766065963957837,0.37164665777382544,Sub-task,Improvement
random_forest_balanced,issuetype,brier_score,6,0.07691371508984839,0.22881013852704263,0.15189642343719423,0.33614644694058476,Sub-task,New Feature
random_forest_balanced,issuetype,ece,6,0.12282885244007748,0.1786295634439034,0.05580071100382593,0.6876177160823129,Story,New Feature
random_forest_balanced,issuetype,roc_auc,6,0.676923076923077,0.8471953578336557,0.17027228091057878,0.7990165086055497,New Feature,Story
random_forest_balanced,issuetype,pr_auc,6,0.12080860372211402,0.7382569291385273,0.6174483254164133,0.16364032487048338,Sub-task,Story
random_forest_balanced,priority,precision,5,0.2463768115942029,0.4444444444444444,0.1980676328502415,0.5543478260869565,Critical,Minor
random_forest_balanced,priority,recall,5,0.7391304347826086,1.0,0.26086956521739135,0.7391304347826086,Critical,Minor
random_forest_balanced,priority,f1,5,0.3695652173913043,0.6153846153846154,0.2458193979933111,0.6005434782608695,Critical,Minor
random_forest_balanced,priority,fpr,5,0.23809523809523808,0.8843537414965986,0.6462585034013606,0.2692307692307692,Blocker,Minor
random_forest_balanced,priority,fnr,5,0.0,0.2608695652173913,0.2608695652173913,0.0,Minor,Critical
random_forest_balanced,priority,positive_rate_predicted,5,0.3125,0.9322709163346613,0.6197709163346613,0.3352029914529915,Blocker,Minor
random_forest_balanced,priority,brier_score,5,0.0801743356170868,0.23119591099208167,0.1510215753749949,0.3467809412071856,Blocker,Minor
random_forest_balanced,priority,ece,5,0.12079331721856659,0.18074794178418974,0.059954624565623144,0.6682970551487217,Trivial,Blocker
random_forest_balanced,priority,roc_auc,5,0.6746031746031746,0.8253968253968254,0.1507936507936507,0.8173076923076924,Trivial,Blocker
random_forest_balanced,priority,pr_auc,5,0.45578621079777565,0.7651515151515151,0.3093653043537395,0.5956809883693701,Critical,Blocker
random_forest_balanced,project_key,precision,9,0.2261904761904762,0.55,0.3238095238095239,0.4112554112554112,REFAPP,PLVS
random_forest_balanced,project_key,recall,9,0.88,1.0,0.12,0.88,UPM,PLVS
random_forest_balanced,project_key,f1,9,0.36538461538461536,0.7096774193548387,0.3442928039702234,0.5148601398601398,REFAPP,PLVS
random_forest_balanced,project_key,fpr,9,0.47959183673469385,1.0,0.5204081632653061,0.47959183673469385,SPFE,SELENIUM
random_forest_balanced,project_key,fnr,9,0.0,0.12,0.12,0.0,PLVS,UPM
random_forest_balanced,project_key,positive_rate_predicted,9,0.5583333333333333,1.0,0.44166666666666665,0.5583333333333333,SPFE,SELENIUM
random_forest_balanced,project_key,brier_score,9,0.12897522760948404,0.2627732280425408,0.13379800043305673,0.4908233177719461,SPFE,SELENIUM
random_forest_balanced,project_key,ece,9,0.11448601852583204,0.238658004813182,0.12417198628734996,0.47970743162564367,UPM,SELENIUM
random_forest_balanced,project_key,roc_auc,9,0.5840277777777778,0.8740344622697565,0.29000668449197864,0.6681976546566961,REFAPP,PLVS
random_forest_balanced,project_key,pr_auc,9,0.2872434966034222,0.746932199516009,0.4596887029125868,0.3845643510743651,REFAPP,PLVS
random_forest_balanced,status,precision,2,0.31865492393915135,0.35353535353535354,0.03488042959620219,0.9013382134278852,Closed,Resolved
random_forest_balanced,status,recall,2,0.9210526315789473,0.9255813953488372,0.004528763769889865,0.9951071145199682,Resolved,Closed
random_forest_balanced,status,f1,2,0.47409172126265636,0.5109489051094891,0.03685718384683273,0.9278652258997703,Closed,Resolved
random_forest_balanced,status,fpr,2,0.5470085470085471,0.6732594936708861,0.12625094666233905,0.8124780298693343,Resolved,Closed
random_forest_balanced,status,fnr,2,0.07441860465116279,0.07894736842105263,0.0045287637698898375,0.9426356589147287,Closed,Resolved
random_forest_balanced,status,positive_rate_predicted,2,0.6387096774193548,0.7373081463990555,0.0985984689797007,0.8662723727368992,Resolved,Closed
random_forest_balanced,status,brier_score,2,0.17115863606855672,0.17868794440393088,0.0075293083353741574,0.9578633669971944,Resolved,Closed
random_forest_balanced,status,ece,2,0.12257209898830385,0.1381666348297992,0.015594535841495366,0.8871324045728876,Resolved,Closed
random_forest_balanced,status,roc_auc,2,0.7561902045922874,0.771255060728745,0.015064856136457583,0.9804670894188713,Closed,Resolved
random_forest_balanced,status,pr_auc,2,0.4697047902989784,0.5135449880092509,0.04384019771027248,0.9146322158060225,Resolved,Closed
