rows,positive_rate_true,positive_rate_predicted,tp,tn,fp,fn,precision,recall,f1,specificity,fpr,fnr,pr_auc,roc_auc,brier_score,ece,model,threshold,group_feature,group_value
16,0.625,1.0,10,0,6,0,0.625,1.0,0.7692307692307693,0.0,1.0,0.0,0.8298151848151849,0.7,0.19564024247503636,0.22211415251052596,logistic_regression_balanced,0.25,created_year,2018
17,0.47058823529411764,1.0,8,0,9,0,0.47058823529411764,1.0,0.64,0.0,1.0,0.0,0.45623080963154494,0.37500000000000006,0.32217663890559606,0.29878304942647205,logistic_regression_balanced,0.25,created_year,2019
33,0.3333333333333333,0.7878787878787878,10,6,16,1,0.38461538461538464,0.9090909090909091,0.5405405405405406,0.2727272727272727,0.7272727272727273,0.09090909090909091,0.4535878263150991,0.6446280991735538,0.2268127081806876,0.15228242453060067,logistic_regression_balanced,0.25,created_year,2020
89,0.10112359550561797,0.8539325842696629,8,12,68,1,0.10526315789473684,0.8888888888888888,0.18823529411764706,0.15,0.85,0.1111111111111111,0.1182765373380923,0.46527777777777773,0.19189384654879252,0.2865599178399468,logistic_regression_balanced,0.25,created_year,2021
165,0.2545454545454545,0.8484848484848485,39,22,101,3,0.2785714285714286,0.9285714285714286,0.42857142857142855,0.17886178861788618,0.8211382113821138,0.07142857142857142,0.4417511685129873,0.7212543554006968,0.21067506667859975,0.19657212639429142,logistic_regression_balanced,0.25,created_month,1
123,0.2764227642276423,0.926829268292683,33,8,81,1,0.2894736842105263,0.9705882352941176,0.44594594594594594,0.0898876404494382,0.9101123595505618,0.029411764705882353,0.47444367611718935,0.6920026437541308,0.2340417438384775,0.22087412289331007,logistic_regression_balanced,0.25,created_month,10
147,0.2925170068027211,0.891156462585034,43,16,88,0,0.3282442748091603,1.0,0.4942528735632184,0.15384615384615385,0.8461538461538461,0.0,0.5645604129750564,0.7444096601073344,0.21063860260246534,0.1886937365443098,logistic_regression_balanced,0.25,created_month,11
128,0.25,0.9140625,32,11,85,0,0.27350427350427353,1.0,0.42953020134228187,0.11458333333333333,0.8854166666666666,0.0,0.45721491157992655,0.7054036458333333,0.2218363033643893,0.23573840250646602,logistic_regression_balanced,0.25,created_month,12
164,0.23170731707317074,0.823170731707317,37,28,98,1,0.2740740740740741,0.9736842105263158,0.4277456647398844,0.2222222222222222,0.7777777777777778,0.02631578947368421,0.3080243789852229,0.6191520467836258,0.2308116159587525,0.2047480625067682,logistic_regression_balanced,0.25,created_month,2
181,0.18232044198895028,0.7513812154696132,29,41,107,4,0.21323529411764705,0.8787878787878788,0.3431952662721893,0.27702702702702703,0.722972972972973,0.12121212121212122,0.3849093591336319,0.7110974610974611,0.19914318896181576,0.23448274626596363,logistic_regression_balanced,0.25,created_month,3
174,0.27586206896551724,0.8160919540229885,48,32,94,0,0.3380281690140845,1.0,0.5052631578947369,0.25396825396825395,0.746031746031746,0.0,0.4961724070588348,0.7488425925925926,0.20900511193215088,0.19287221448181113,logistic_regression_balanced,0.25,created_month,4
189,0.20634920634920634,0.8677248677248677,38,24,126,1,0.23170731707317074,0.9743589743589743,0.37438423645320196,0.16,0.84,0.02564102564102564,0.41055830054702225,0.7572649572649572,0.20107876987918963,0.23170118561477324,logistic_regression_balanced,0.25,created_month,5
118,0.2288135593220339,0.864406779661017,25,14,77,2,0.24509803921568626,0.9259259259259259,0.3875968992248062,0.15384615384615385,0.8461538461538461,0.07407407407407407,0.4353334406890025,0.7163207163207163,0.2224654941499161,0.2627067744902458,logistic_regression_balanced,0.25,created_month,6
179,0.36312849162011174,0.8994413407821229,63,16,98,2,0.391304347826087,0.9692307692307692,0.5575221238938053,0.14035087719298245,0.8596491228070176,0.03076923076923077,0.6099746800281749,0.7294197031039137,0.20758480646035707,0.11484641213340015,logistic_regression_balanced,0.25,created_month,7
162,0.2222222222222222,0.8888888888888888,35,17,109,1,0.24305555555555555,0.9722222222222222,0.3888888888888889,0.1349206349206349,0.8650793650793651,0.027777777777777776,0.362150587984293,0.675705467372134,0.230446311959364,0.2498052515935931,logistic_regression_balanced,0.25,created_month,8
145,0.2206896551724138,0.8482758620689655,29,19,94,3,0.23577235772357724,0.90625,0.3741935483870968,0.168141592920354,0.831858407079646,0.09375,0.4283745278582648,0.6814159292035399,0.2218335082368639,0.25026198404010386,logistic_regression_balanced,0.25,created_month,9
84,0.39285714285714285,0.5833333333333334,32,34,17,1,0.6530612244897959,0.9696969696969697,0.7804878048780488,0.6666666666666666,0.3333333333333333,0.030303030303030304,0.7535521829999303,0.8805704099821747,0.1495996378085382,0.1361805202544076,random_forest,0.25,project_key,PLVS
92,0.21739130434782608,0.5434782608695652,12,34,38,8,0.24,0.6,0.34285714285714286,0.4722222222222222,0.5277777777777778,0.4,0.27916289015709705,0.5597222222222222,0.17884568162092512,0.07359304310092475,random_forest,0.25,project_key,REFAPP
82,0.2682926829268293,0.7317073170731707,21,21,39,1,0.35,0.9545454545454546,0.5121951219512195,0.35,0.65,0.045454545454545456,0.3982157172860644,0.7037878787878789,0.18229489868706636,0.08963475112417799,random_forest,0.25,project_key,REST
54,0.4074074074074074,0.9259259259259259,21,3,29,1,0.42,0.9545454545454546,0.5833333333333334,0.09375,0.90625,0.045454545454545456,0.6463403023672967,0.6860795454545454,0.21931110989821398,0.10353664575731854,random_forest,0.25,project_key,SAL
25,0.48,1.0,12,0,13,0,0.48,1.0,0.6486486486486487,0.0,1.0,0.0,0.6846815092945123,0.6602564102564102,0.22179550809337686,0.12144563576127033,random_forest,0.25,project_key,SCANNER
57,0.40350877192982454,1.0,23,0,34,0,0.40350877192982454,1.0,0.575,0.0,1.0,0.0,0.6918710994542004,0.7404092071611253,0.2101006602255788,0.11222428512257268,random_forest,0.25,project_key,SELENIUM
24,0.16666666666666666,0.625,4,9,11,0,0.26666666666666666,1.0,0.42105263157894735,0.45,0.55,0.0,0.34935897435897434,0.6875,0.14627659000248697,0.13209409253557045,random_forest,0.25,project_key,SOY
25,0.08,0.04,0,22,1,2,0.0,0.0,0.0,0.9565217391304348,0.043478260869565216,1.0,0.16666666666666666,0.673913043478261,0.0790145845902411,0.07324981312117913,random_forest,0.25,project_key,SPEAKEASY
120,0.18333333333333332,0.24166666666666667,13,82,16,9,0.4482758620689655,0.5909090909090909,0.5098039215686274,0.8367346938775511,0.16326530612244897,0.4090909090909091,0.6026564950664252,0.8093692022263451,0.11760816253922558,0.08111406723915954,random_forest,0.25,project_key,SPFE
455,0.23736263736263735,0.34725274725274724,62,251,96,46,0.3924050632911392,0.5740740740740741,0.46616541353383456,0.723342939481268,0.276657060518732,0.42592592592592593,0.4433284772380107,0.7172990714056996,0.1618652806973551,0.027966354439299693,random_forest,0.25,project_key,STRM
34,0.3235294117647059,0.7647058823529411,11,8,15,0,0.4230769230769231,1.0,0.5945945945945946,0.34782608695652173,0.6521739130434783,0.0,0.7046022817761949,0.766798418972332,0.17921876113779175,0.20601187836442897,random_forest,0.25,project_key,SVN
750,0.23333333333333334,0.32133333333333336,109,443,132,66,0.45228215767634855,0.6228571428571429,0.5240384615384616,0.7704347826086957,0.22956521739130434,0.37714285714285717,0.5028363908118993,0.7598807453416149,0.15164265977581218,0.038580293291526284,random_forest,0.25,project_key,UPM
19,0.0,0.0,0,19,0,0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.014885766386978513,0.10779597716986013,random_forest,0.25,project_key,VCACHE
14,0.2857142857142857,0.2857142857142857,4,10,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.14020317059049112,0.19559938501938975,random_forest,0.25,project_key,VOTE
11,0.18181818181818182,0.45454545454545453,2,6,3,0,0.4,1.0,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.0,0.5833333333333333,0.8888888888888888,0.12066117198308125,0.2029542095833997,random_forest,0.25,project_key,WEBHOOKS
889,0.24971878515185603,0.40719910011248595,147,452,215,75,0.40607734806629836,0.6621621621621622,0.5034246575342466,0.6776611694152923,0.32233883058470764,0.33783783783783783,0.5005860530668887,0.7305705255480368,0.1614851621147283,0.028833643055705762,random_forest,0.25,issuetype,Bug
11,0.2727272727272727,0.7272727272727273,2,2,6,1,0.25,0.6666666666666666,0.36363636363636365,0.25,0.75,0.3333333333333333,0.6,0.625,0.17387219340552357,0.18327115439220643,random_forest,0.25,issuetype,Documentation
340,0.37058823529411766,0.6970588235294117,111,88,126,15,0.46835443037974683,0.8809523809523809,0.6115702479338843,0.411214953271028,0.5887850467289719,0.11904761904761904,0.5688472006511756,0.7141002818572912,0.20536176681605064,0.04754170334985456,random_forest,0.25,issuetype,Improvement
77,0.3246753246753247,0.7272727272727273,23,19,33,2,0.4107142857142857,0.92,0.5679012345679012,0.36538461538461536,0.6346153846153846,0.08,0.48741351446927317,0.6592307692307693,0.20585928621167943,0.1364627757122129,random_forest,0.25,issuetype,New Feature
69,0.3188405797101449,0.463768115942029,19,34,13,3,0.59375,0.8636363636363636,0.7037037037037037,0.723404255319149,0.2765957446808511,0.13636363636363635,0.7699782083749473,0.8549323017408125,0.15476404041161376,0.11915488119092321,random_forest,0.25,issuetype,Story
173,0.05202312138728324,0.04046242774566474,0,157,7,9,0.0,0.0,0.0,0.9573170731707317,0.042682926829268296,1.0,0.1104043937655015,0.7174796747967479,0.05276962721880052,0.05850969335944817,random_forest,0.25,issuetype,Sub-task
309,0.18770226537216828,0.2621359223300971,27,197,54,31,0.3333333333333333,0.46551724137931033,0.38848920863309355,0.7848605577689243,0.2151394422310757,0.5344827586206896,0.3482607846399037,0.7005770023354857,0.14080464330101905,0.03670358904666585,random_forest,0.25,issuetype,Task
48,0.125,0.125,4,40,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9523809523809523,0.047619047619047616,0.3333333333333333,0.754025044722719,0.8214285714285715,0.07045158066167545,0.09694181645134585,random_forest,0.25,priority,Blocker
148,0.1554054054054054,0.1891891891891892,12,109,16,11,0.42857142857142855,0.5217391304347826,0.47058823529411764,0.872,0.128,0.4782608695652174,0.4503319161495869,0.7332173913043478,0.11241685175367368,0.041511957776450226,random_forest,0.25,priority,Critical
1387,0.23215573179524152,0.38139870223503963,208,744,321,114,0.3931947069943289,0.6459627329192547,0.4888366627497062,0.6985915492957746,0.30140845070422534,0.35403726708074534,0.4848614619480749,0.7369740180211705,0.15358459265353896,0.016046056919187427,random_forest,0.25,priority,Major
251,0.41434262948207173,0.7848605577689243,96,46,101,8,0.4873096446700508,0.9230769230769231,0.6378737541528239,0.3129251700680272,0.6870748299319728,0.07692307692307693,0.5811371055704175,0.6912611198325485,0.21761111465282526,0.08873397157295383,random_forest,0.25,priority,Minor
41,0.34146341463414637,0.7073170731707317,13,11,16,1,0.4482758620689655,0.9285714285714286,0.6046511627906976,0.4074074074074074,0.5925925925925926,0.07142857142857142,0.42594420835983593,0.6481481481481481,0.20740073490347022,0.1001240150127178,random_forest,0.25,priority,Trivial
1694,0.2538370720188902,0.4179456906729634,299,855,409,131,0.422316384180791,0.6953488372093023,0.5254833040421792,0.6764240506329114,0.3235759493670886,0.30465116279069765,0.5156225465111813,0.7517671842802471,0.15999737144496176,0.02217441610097855,random_forest,0.25,status,Closed
24,0.0,0.16666666666666666,0,20,4,0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,,0.0,,0.03331890837558945,0.150908405979383,random_forest,0.25,status,Done
155,0.24516129032258063,0.4838709677419355,33,75,42,5,0.44,0.868421052631579,0.584070796460177,0.6410256410256411,0.358974358974359,0.13157894736842105,0.48577946277313316,0.771030139451192,0.15368771370530906,0.05174995680807596,random_forest,0.25,status,Resolved
492,0.14634146341463414,0.1910569105691057,28,354,66,44,0.2978723404255319,0.3888888888888889,0.3373493975903614,0.8428571428571429,0.15714285714285714,0.6111111111111112,0.331328263992603,0.7257771164021163,0.11446397979680709,0.030871940311992502,random_forest,0.25,has_description,0
1383,0.28705712219812,0.502530730296457,305,596,390,92,0.43884892086330934,0.7682619647355163,0.5586080586080586,0.6044624746450304,0.39553752535496955,0.23173803526448364,0.5393347995258491,0.7471732721578164,0.17342642211904194,0.032370559367203226,random_forest,0.25,has_description,1
46,0.2826086956521739,0.6304347826086957,12,16,17,1,0.41379310344827586,0.9230769230769231,0.5714285714285714,0.48484848484848486,0.5151515151515151,0.07692307692307693,0.4088635761921715,0.6503496503496504,0.19978496571732868,0.14745123459469744,random_forest,0.25,created_year,2008
86,0.32558139534883723,0.5232558139534884,26,39,19,2,0.5777777777777777,0.9285714285714286,0.7123287671232876,0.6724137931034483,0.3275862068965517,0.07142857142857142,0.7350551780496349,0.8620689655172413,0.16709317206293847,0.15097461353971012,random_forest,0.25,created_year,2009
381,0.16010498687664043,0.2125984251968504,24,263,57,37,0.2962962962962963,0.39344262295081966,0.3380281690140845,0.821875,0.178125,0.6065573770491803,0.32461640044952683,0.7326331967213114,0.12236601494436515,0.03769688154865403,random_forest,0.25,created_year,2010
485,0.20618556701030927,0.33608247422680415,58,280,105,42,0.3558282208588957,0.58,0.44106463878326996,0.7272727272727273,0.2727272727272727,0.42,0.43827454883957034,0.7206103896103897,0.14494321719717945,0.026921566040482466,random_forest,0.25,created_year,2011
305,0.3344262295081967,0.4786885245901639,79,136,67,23,0.541095890410959,0.7745098039215687,0.6370967741935484,0.6699507389162561,0.33004926108374383,0.22549019607843138,0.6075528820662078,0.7531150391190959,0.18928176791310564,0.08423742142059633,random_forest,0.25,created_year,2012
146,0.3219178082191781,0.636986301369863,42,48,51,5,0.45161290322580644,0.8936170212765957,0.6,0.48484848484848486,0.5151515151515151,0.10638297872340426,0.6766005104585244,0.8007736943907157,0.16787001513812808,0.06498878963138793,random_forest,0.25,created_year,2013
88,0.3409090909090909,0.75,27,19,39,3,0.4090909090909091,0.9,0.5625,0.3275862068965517,0.6724137931034483,0.1,0.5839115306711675,0.7310344827586207,0.193385882275422,0.1363456909036079,random_forest,0.25,created_year,2014
87,0.25287356321839083,0.6091954022988506,17,29,36,5,0.32075471698113206,0.7727272727272727,0.4533333333333333,0.4461538461538462,0.5538461538461539,0.22727272727272727,0.3936162697299685,0.6755244755244755,0.18270757786655015,0.10625784741969191,random_forest,0.25,created_year,2015
59,0.23728813559322035,0.5254237288135594,11,25,20,3,0.3548387096774194,0.7857142857142857,0.4888888888888889,0.5555555555555556,0.4444444444444444,0.21428571428571427,0.42962090889371507,0.7031746031746031,0.16423131338317762,0.07857874853126996,random_forest,0.25,created_year,2016
13,0.3076923076923077,0.5384615384615384,2,4,5,2,0.2857142857142857,0.5,0.36363636363636365,0.4444444444444444,0.5555555555555556,0.5,0.39166666666666666,0.5277777777777778,0.22826285909116603,0.26175079423942704,random_forest,0.25,created_year,2017
16,0.625,0.75,7,1,5,3,0.5833333333333334,0.7,0.6363636363636364,0.16666666666666666,0.8333333333333334,0.3,0.8053696303696305,0.5833333333333333,0.2721117082142108,0.351004417575568,random_forest,0.25,created_year,2018
17,0.47058823529411764,0.7647058823529411,7,3,6,1,0.5384615384615384,0.875,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.125,0.6739583333333333,0.6666666666666667,0.2559416421701635,0.18021834671073927,random_forest,0.25,created_year,2019
33,0.3333333333333333,0.6666666666666666,8,8,14,3,0.36363636363636365,0.7272727272727273,0.48484848484848486,0.36363636363636365,0.6363636363636364,0.2727272727272727,0.6301406926406926,0.6694214876033058,0.19380306175132805,0.11791462864058375,random_forest,0.25,created_year,2020
89,0.10112359550561797,0.0898876404494382,3,75,5,6,0.375,0.3333333333333333,0.35294117647058826,0.9375,0.0625,0.6666666666666666,0.30128699646731333,0.7402777777777778,0.08562176276400883,0.06791065674043696,random_forest,0.25,created_year,2021
165,0.2545454545454545,0.4484848484848485,31,80,43,11,0.4189189189189189,0.7380952380952381,0.5344827586206896,0.6504065040650406,0.34959349593495936,0.2619047619047619,0.4772102228122732,0.7411924119241192,0.16318516713043907,0.04373327066826208,random_forest,0.25,created_month,1
123,0.2764227642276423,0.5284552845528455,29,53,36,5,0.4461538461538462,0.8529411764705882,0.5858585858585859,0.5955056179775281,0.4044943820224719,0.14705882352941177,0.7396407978539677,0.8311302048909451,0.15128996071469208,0.10287921582369602,random_forest,0.25,created_month,10
147,0.2925170068027211,0.46258503401360546,29,65,39,14,0.4264705882352941,0.6744186046511628,0.5225225225225225,0.625,0.375,0.32558139534883723,0.5841713486776589,0.743515205724508,0.17517690446257767,0.08244365722119613,random_forest,0.25,created_month,11
128,0.25,0.4453125,23,62,34,9,0.40350877192982454,0.71875,0.5168539325842697,0.6458333333333334,0.3541666666666667,0.28125,0.5444399361873705,0.7610677083333334,0.15654659808913451,0.06206216792493727,random_forest,0.25,created_month,12
164,0.23170731707317074,0.38414634146341464,23,86,40,15,0.36507936507936506,0.6052631578947368,0.45544554455445546,0.6825396825396826,0.31746031746031744,0.39473684210526316,0.41116659110950027,0.6676065162907268,0.16770998635806028,0.04945796589081683,random_forest,0.25,created_month,2
181,0.18232044198895028,0.3149171270718232,21,112,36,12,0.3684210526315789,0.6363636363636364,0.4666666666666667,0.7567567567567568,0.24324324324324326,0.36363636363636365,0.5007074429348024,0.7688370188370188,0.12427659217679528,0.05706216939828898,random_forest,0.25,created_month,3
174,0.27586206896551724,0.4540229885057471,38,85,41,10,0.4810126582278481,0.7916666666666666,0.5984251968503937,0.6746031746031746,0.3253968253968254,0.20833333333333334,0.5025889842336289,0.7842261904761905,0.16599929070385186,0.09243981945182007,random_forest,0.25,created_month,4
189,0.20634920634920634,0.31216931216931215,25,116,34,14,0.423728813559322,0.6410256410256411,0.5102040816326531,0.7733333333333333,0.22666666666666666,0.358974358974359,0.5037563563114869,0.79008547008547,0.13483623684232632,0.04702425329930063,random_forest,0.25,created_month,5
118,0.2288135593220339,0.4152542372881356,21,63,28,6,0.42857142857142855,0.7777777777777778,0.5526315789473685,0.6923076923076923,0.3076923076923077,0.2222222222222222,0.492993797110355,0.7761497761497762,0.14731449506859015,0.049324596972432175,random_forest,0.25,created_month,6
179,0.36312849162011174,0.5027932960893855,50,74,40,15,0.5555555555555556,0.7692307692307693,0.6451612903225806,0.6491228070175439,0.3508771929824561,0.23076923076923078,0.6772337631463142,0.7789473684210526,0.1963894685960975,0.1327574260775025,random_forest,0.25,created_month,7
162,0.2222222222222222,0.3888888888888889,22,85,41,14,0.3492063492063492,0.6111111111111112,0.4444444444444444,0.6746031746031746,0.3253968253968254,0.3888888888888889,0.4170879148988011,0.7081128747795414,0.1568054739025998,0.047740976903600074,random_forest,0.25,created_month,8
145,0.2206896551724138,0.4482758620689655,21,69,44,11,0.3230769230769231,0.65625,0.4329896907216495,0.6106194690265486,0.3893805309734513,0.34375,0.45574196175365944,0.6913716814159292,0.15542133954081658,0.06456430058792835,random_forest,0.25,created_month,9
84,0.39285714285714285,0.7142857142857143,33,24,27,0,0.55,1.0,0.7096774193548387,0.47058823529411764,0.5294117647058824,0.0,0.746932199516009,0.8740344622697565,0.14759241160888317,0.11627963896835926,random_forest_balanced,0.25,project_key,PLVS
92,0.21739130434782608,0.9130434782608695,19,7,65,1,0.2261904761904762,0.95,0.36538461538461536,0.09722222222222222,0.9027777777777778,0.05,0.2872434966034222,0.5840277777777778,0.22764727053248066,0.23842344624410972,random_forest_balanced,0.25,project_key,REFAPP
82,0.2682926829268293,0.9512195121951219,22,4,56,0,0.28205128205128205,1.0,0.44,0.06666666666666667,0.9333333333333333,0.0,0.3914218308119929,0.6863636363636363,0.2288827701965969,0.2233643222890842,random_forest_balanced,0.25,project_key,REST
54,0.4074074074074074,0.9814814814814815,22,1,31,0,0.41509433962264153,1.0,0.5866666666666667,0.03125,0.96875,0.0,0.6213244638371291,0.684659090909091,0.2561021625992981,0.19976290105684427,random_forest_balanced,0.25,project_key,SAL
25,0.48,1.0,12,0,13,0,0.48,1.0,0.6486486486486487,0.0,1.0,0.0,0.6169002981309483,0.6089743589743589,0.25783097271111904,0.17403674004716485,random_forest_balanced,0.25,project_key,SCANNER
57,0.40350877192982454,1.0,23,0,34,0,0.40350877192982454,1.0,0.575,0.0,1.0,0.0,0.6859824052088889,0.7391304347826088,0.2627732280425408,0.238658004813182,random_forest_balanced,0.25,project_key,SELENIUM
24,0.16666666666666666,1.0,4,0,20,0,0.16666666666666666,1.0,0.2857142857142857,0.0,1.0,0.0,0.4833333333333333,0.7374999999999999,0.2145782919965824,0.2972594112955169,random_forest_balanced,0.25,project_key,SOY
25,0.08,0.04,0,22,1,2,0.0,0.0,0.0,0.9565217391304348,0.043478260869565216,1.0,0.22619047619047616,0.782608695652174,0.08058673571328676,0.11271012143308476,random_forest_balanced,0.25,project_key,SPEAKEASY
120,0.18333333333333332,0.5583333333333333,20,51,47,2,0.29850746268656714,0.9090909090909091,0.449438202247191,0.5204081632653061,0.47959183673469385,0.09090909090909091,0.600675779691349,0.827922077922078,0.12897522760948404,0.15109539600239819,random_forest_balanced,0.25,project_key,SPFE
455,0.23736263736263735,0.7406593406593407,100,110,237,8,0.29673590504451036,0.9259259259259259,0.449438202247191,0.3170028818443804,0.6829971181556196,0.07407407407407407,0.4543411315604057,0.721088163091045,0.17928366692507086,0.13827027172281417,random_forest_balanced,0.25,project_key,STRM
34,0.3235294117647059,0.9411764705882353,11,2,21,0,0.34375,1.0,0.5116279069767442,0.08695652173913043,0.9130434782608695,0.0,0.7326970479725653,0.7470355731225296,0.21733932711712436,0.2170259708318505,random_forest_balanced,0.25,project_key,SVN
750,0.23333333333333334,0.6586666666666666,154,235,340,21,0.3117408906882591,0.88,0.46038863976083705,0.40869565217391307,0.591304347826087,0.12,0.5110712061055215,0.7672645962732919,0.16194136754515337,0.11448601852583204,random_forest_balanced,0.25,project_key,UPM
19,0.0,0.2631578947368421,0,14,5,0,0.0,0.0,0.0,0.7368421052631579,0.2631578947368421,,0.0,,0.0376681639468085,0.16841706861617067,random_forest_balanced,0.25,project_key,VCACHE
14,0.2857142857142857,0.7142857142857143,4,4,6,0,0.4,1.0,0.5714285714285714,0.4,0.6,0.0,0.95,0.9750000000000001,0.13225395030016712,0.24668929076543367,random_forest_balanced,0.25,project_key,VOTE
11,0.18181818181818182,0.6363636363636364,2,4,5,0,0.2857142857142857,1.0,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.0,0.5,0.8333333333333334,0.13484770390720274,0.16541320764048867,random_forest_balanced,0.25,project_key,WEBHOOKS
889,0.24971878515185603,0.7367829021372329,202,214,453,20,0.3083969465648855,0.9099099099099099,0.4606613454960091,0.32083958020989506,0.679160419790105,0.09009009009009009,0.49622126746864736,0.7345820333076705,0.18114893989536876,0.1361442422523521,random_forest_balanced,0.25,issuetype,Bug
11,0.2727272727272727,1.0,3,0,8,0,0.2727272727272727,1.0,0.42857142857142855,0.0,1.0,0.0,0.6111111111111112,0.6666666666666666,0.22773345290436128,0.3504319300970255,random_forest_balanced,0.25,issuetype,Documentation
340,0.37058823529411766,0.9176470588235294,125,27,187,1,0.40064102564102566,0.9920634920634921,0.5707762557077626,0.1261682242990654,0.8738317757009346,0.007936507936507936,0.5666959973863431,0.7185506601394452,0.2203890756762765,0.13571660671007124,random_forest_balanced,0.25,issuetype,Improvement
77,0.3246753246753247,0.8961038961038961,24,7,45,1,0.34782608695652173,0.96,0.5106382978723404,0.1346153846153846,0.8653846153846154,0.04,0.5112391493853957,0.676923076923077,0.22881013852704263,0.1786295634439034,random_forest_balanced,0.25,issuetype,New Feature
69,0.3188405797101449,0.7101449275362319,22,20,27,0,0.4489795918367347,1.0,0.6197183098591549,0.425531914893617,0.574468085106383,0.0,0.7382569291385273,0.8471953578336557,0.15759106008640647,0.12282885244007748,random_forest_balanced,0.25,issuetype,Story
173,0.05202312138728324,0.34104046242774566,5,110,54,4,0.0847457627118644,0.5555555555555556,0.14705882352941177,0.6707317073170732,0.32926829268292684,0.4444444444444444,0.12080860372211402,0.7201897018970189,0.07691371508984839,0.15493678570233985,random_forest_balanced,0.25,issuetype,Sub-task
309,0.18770226537216828,0.6407766990291263,49,102,149,9,0.2474747474747475,0.8448275862068966,0.3828125,0.4063745019920319,0.5936254980079682,0.15517241379310345,0.34919217393751695,0.7124605028163209,0.16194908876696604,0.14567472551431027,random_forest_balanced,0.25,issuetype,Task
48,0.125,0.3125,5,32,10,1,0.3333333333333333,0.8333333333333334,0.47619047619047616,0.7619047619047619,0.23809523809523808,0.16666666666666666,0.7651515151515151,0.8253968253968254,0.0801743356170868,0.18074794178418974,random_forest_balanced,0.25,priority,Blocker
148,0.1554054054054054,0.46621621621621623,17,73,52,6,0.2463768115942029,0.7391304347826086,0.3695652173913043,0.584,0.416,0.2608695652173913,0.45578621079777565,0.7749565217391303,0.12601245190202973,0.12808229181221628,random_forest_balanced,0.25,priority,Critical
1387,0.23215573179524152,0.7245854361932228,294,354,711,28,0.29253731343283584,0.9130434782608695,0.4431047475508666,0.3323943661971831,0.6676056338028169,0.08695652173913043,0.48135490445195583,0.7406453212025778,0.1747171260834447,0.14254652519897493,random_forest_balanced,0.25,priority,Major
251,0.41434262948207173,0.9322709163346613,104,17,130,0,0.4444444444444444,1.0,0.6153846153846154,0.11564625850340136,0.8843537414965986,0.0,0.5790096491811896,0.6919152276295134,0.23119591099208167,0.13133577242762728,random_forest_balanced,0.25,priority,Minor
41,0.34146341463414637,0.9024390243902439,14,4,23,0,0.3783783783783784,1.0,0.5490196078431373,0.14814814814814814,0.8518518518518519,0.0,0.4904059271236405,0.6746031746031746,0.21198042854370477,0.12079331721856659,random_forest_balanced,0.25,priority,Trivial
1694,0.2538370720188902,0.7373081463990555,398,413,851,32,0.31865492393915135,0.9255813953488372,0.47409172126265636,0.32674050632911394,0.6732594936708861,0.07441860465116279,0.5135449880092509,0.7561902045922874,0.17868794440393088,0.1381666348297992,random_forest_balanced,0.25,status,Closed
24,0.0,0.4166666666666667,0,14,10,0,0.0,0.0,0.0,0.5833333333333334,0.4166666666666667,,0.0,,0.08283386917314721,0.23743648927695363,random_forest_balanced,0.25,status,Done
155,0.24516129032258063,0.6387096774193548,35,53,64,3,0.35353535353535354,0.9210526315789473,0.5109489051094891,0.452991452991453,0.5470085470085471,0.07894736842105263,0.4697047902989784,0.771255060728745,0.17115863606855672,0.12257209898830385,random_forest_balanced,0.25,status,Resolved
492,0.14634146341463414,0.4898373983739837,58,237,183,14,0.24066390041493776,0.8055555555555556,0.3706070287539936,0.5642857142857143,0.4357142857142857,0.19444444444444445,0.3350961267101473,0.7330853174603176,0.1335003300798061,0.1314740319395788,random_forest_balanced,0.25,has_description,0
1383,0.28705712219812,0.8091106290672451,376,243,743,21,0.3360142984807864,0.947103274559194,0.49604221635883905,0.24645030425963488,0.7535496957403651,0.05289672544080604,0.5360540617821707,0.7502005405653966,0.19224155726601458,0.1402406872567117,random_forest_balanced,0.25,has_description,1
46,0.2826086956521739,0.9347826086956522,13,3,30,0,0.3023255813953488,1.0,0.4642857142857143,0.09090909090909091,0.9090909090909091,0.0,0.40607130309902995,0.6317016317016317,0.23971278622578343,0.20223184635025268,random_forest_balanced,0.25,created_year,2008
86,0.32558139534883723,0.7790697674418605,28,19,39,0,0.417910447761194,1.0,0.5894736842105263,0.3275862068965517,0.6724137931034483,0.0,0.7262161956496288,0.8663793103448276,0.16431992442499935,0.13678097613593865,random_forest_balanced,0.25,created_year,2009
381,0.16010498687664043,0.6220472440944882,55,138,182,6,0.2320675105485232,0.9016393442622951,0.3691275167785235,0.43125,0.56875,0.09836065573770492,0.33874667058622004,0.7524590163934426,0.14269608972501796,0.14673477143621366,random_forest_balanced,0.25,created_year,2010
485,0.20618556701030927,0.6783505154639176,87,143,242,13,0.26443768996960487,0.87,0.40559440559440557,0.37142857142857144,0.6285714285714286,0.13,0.4425689162978841,0.7287142857142858,0.16940164102192878,0.15095906092549058,random_forest_balanced,0.25,created_year,2011
